customer_id,first_name,last_name,email,phone,address,city,state,zip_code,country,date_joined,customer_segment,lifetime_value
CUST_000580,Tara,Shaw,jeanking@example.net,581-592-0487x70676,"986 Davis Well, East Matthewside, TN 38490",Hillhaven,Michigan,83933,USA,2024-08-16,Budget,1707.23
CUST_000581,Kristen,Howard,mariaweaver@example.com,001-467-726-2084x672,"551 Jackson Estate, East Molly, AL 99457",New Isaacfurt,Hawaii,99713,USA,2025-06-06,Budget,1184.7
CUST_000582,Vanessa,West,wlopez@example.com,(401)222-3414,"2702 Ross Greens Suite 095, Leeland, NJ 37861",North Jenniferland,Arkansas,97143,USA,2025-03-03,Premium,3213.48
CUST_000583,Christopher,Robinson,kathryn89@example.org,(224)271-1936,"277 Luke Harbors, Rodriguezchester, MP 07695",Cantrellberg,Montana,37382,USA,2024-01-07,Regular,4556.0
CUST_000584,Jeanne,Reeves,alex95@example.org,523.846.1762x313,"1642 Jennifer Loaf Suite 441, South Guy, NJ 86810",Millsfort,Nebraska,99073,USA,2023-08-15,Regular,3281.27
CUST_000585,Robert,Schwartz,cassandra29@example.org,961-575-5188x701,"24837 Adams Grove, Port Tylerbury, KY 45766",Normanborough,North Carolina,51451,USA,2024-10-08,Premium,784.91
CUST_000586,Jonathan,Hudson,martinmorgan@example.net,(836)626-8904x723,"95385 Olson Grove, North Peter, KY 31231",Kimberlytown,Arizona,76726,USA,2025-03-19,Premium,1591.39
CUST_000587,Jeffrey,Ferguson,emily04@example.com,+1-861-843-7884x4370,"564 Sweeney Curve Suite 368, West Donnaland, NC 49360",North Edwardfort,Vermont,22381,USA,2024-10-12,Regular,668.99
CUST_000588,Megan,Smith,matthew78@example.com,5435566050,"833 Randy Rue Suite 306, Haynesville, OH 18279",Lake Isaac,Nebraska,62809,USA,2025-06-28,Premium,4447.57
CUST_000589,Autumn,Campbell,mendezkellie@example.com,586.653.8590x67396,"898 Archer Burg, Laurenmouth, PR 03372",Ashleyberg,Delaware,91526,USA,2024-07-09,Premium,2004.36
CUST_000590,Brian,Wong,whubbard@example.org,+1-367-806-6320,"3992 Emily Port, South David, FL 55378",Tammyborough,Wyoming,31090,USA,2024-07-16,Regular,3385.38
CUST_000591,Christopher,Mclaughlin,fergusonlynn@example.com,+1-342-569-4203x983,"USNV Mcdaniel, FPO AP 79341",North Justinshire,South Carolina,55360,USA,2024-07-05,Budget,3512.77
CUST_000592,Anthony,James,bryanmorgan@example.net,630.554.9824x388,"178 Robert Parkway, South Cynthiaview, TN 29571",West Nicolehaven,Pennsylvania,99539,USA,2025-03-02,Budget,2153.72
CUST_000593,Rebecca,Williams,qsantos@example.net,001-428-815-0370x1709,"0308 Zachary Way, South Erikberg, NC 22207",Pierceport,Maryland,69520,USA,2024-03-31,Budget,3660.34
CUST_000594,Karen,Johnson,elliszachary@example.net,001-259-827-4116,"USS Ball, FPO AA 14942",Port Thomas,Montana,17859,USA,2023-08-03,Regular,3309.12
CUST_000595,Angela,Moreno,allendavid@example.org,+1-726-934-4435x9624,"PSC 1204, Box 2425, APO AE 53955",New Christopherberg,Iowa,60601,USA,2024-04-29,Regular,3116.7
CUST_000596,John,White,ashley60@example.org,+1-767-702-4365x240,"8187 Maxwell Harbors Apt. 364, North Michael, VT 75206",Boltonbury,North Dakota,48924,USA,2024-02-21,Regular,260.31
CUST_000597,Sheila,Ross,yolandayu@example.org,(606)967-9986x49125,"Unit 2204 Box 2986, DPO AE 22230",Elliottberg,Alabama,50810,USA,2024-06-09,Regular,1164.62
CUST_000598,Raymond,Levy,wthompson@example.com,+1-899-929-9833x587,"256 Kevin Gateway Suite 820, Paulabury, CT 43410",New Allison,Illinois,79077,USA,2023-09-25,Regular,4757.72
CUST_000599,Eric,Martinez,johnsonpenny@example.com,507-662-9143x0491,"975 Rachel Ville, Andersonshire, RI 71299",Newmanfurt,Maryland,21442,USA,2025-02-17,Regular,586.84
CUST_000600,Kristi,Case,kennethsmith@example.net,001-820-382-3530x976,"962 Deborah Walks Suite 682, North Thomasstad, IA 82807",South Christinachester,Connecticut,69470,USA,2024-06-20,Budget,1899.94
CUST_000601,Ashley,Spence,katherinepearson@example.net,+1-540-943-4741x2531,"1007 Simpson Row Apt. 175, East Robertshire, WV 87433",North Dwayne,Michigan,82029,USA,2025-02-19,Budget,1857.5
CUST_000602,Mary,Harper,garzazachary@example.org,970.634.2444,"7607 Cline Trail, West Valerie, FM 01174",Gutierrezland,Wyoming,99729,USA,2024-11-05,Regular,1451.82
CUST_000603,Charles,Ruiz,maddenhailey@example.com,773-828-9514,"91858 Maxwell Plains Apt. 157, Josephfurt, TN 48439",New Elizabeth,Montana,06647,USA,2024-12-05,Premium,4750.15
CUST_000604,Travis,Kennedy,mitchellbriana@example.org,001-445-341-8403x982,"396 Mack Trafficway, East Willieside, OH 52843",Courtneytown,Texas,58803,USA,2024-09-08,Regular,549.2
CUST_000605,Amber,Hernandez,eric51@example.com,969-633-3562x3039,"806 Williams Stravenue, Riddleton, PA 22545",Lake Jenniferland,Ohio,95251,USA,2025-04-20,Premium,3244.35
CUST_000606,Heather,Blackwell,michelle11@example.org,+1-426-861-1584x85805,"96047 Dwayne Island, New Rebecca, TX 01419",Woodsview,Mississippi,93715,USA,2024-02-23,Budget,4858.36
CUST_000607,Kenneth,Barber,boyererika@example.net,001-623-817-1461x99539,"6262 Mark Trace Suite 053, East Kaitlynland, WA 70574",Allenstad,New York,73314,USA,2025-06-25,Premium,3955.29
CUST_000608,Shane,Robinson,dblack@example.com,7632066360,"640 Alex Forge, New Davidburgh, AR 97596",Lake Anthony,Mississippi,18229,USA,2023-08-09,Premium,4945.22
CUST_000609,Charlene,Morgan,katrinastevens@example.com,001-279-253-1926,"27574 Scott Groves Apt. 054, Heathermouth, IN 67845",North Angelaside,Delaware,94658,USA,2024-09-19,Budget,1105.51
CUST_000610,Caitlin,Bailey,alyssa44@example.com,(862)829-5217x9705,"62486 Seth Hill Suite 266, East Jamesland, MN 66557",Anthonystad,Illinois,89747,USA,2023-07-25,Budget,1115.07
CUST_000611,Carlos,Hall,hendersonlisa@example.com,(505)787-9052x24413,"64531 Benson Mountain Apt. 571, Port Dawnhaven, SC 75943",Grahamport,Virginia,53534,USA,2024-10-15,Premium,4083.96
CUST_000612,Jason,Rivera,spencerjames@example.com,001-497-548-7680x570,"Unit 7718 Box 4301, DPO AP 24829",North Carrie,Nevada,64578,USA,2024-01-25,Premium,1709.94
CUST_000613,Jay,Jefferson,hannahmunoz@example.com,423.796.4402,"7699 Jonathan Mill, Sellersburgh, IN 94994",Deniseton,Florida,31735,USA,2025-01-04,Premium,3964.35
CUST_000614,Ian,Johnston,haley01@example.com,+1-433-228-4423x471,"5154 Martinez Loaf Apt. 756, East Andreabury, DE 04361",Lake Marisaport,Kansas,28477,USA,2024-12-26,Budget,113.89
CUST_000615,Eric,Ayala,uhaney@example.org,(277)877-3316,"707 Jared Lake Apt. 360, Christinaburgh, RI 66485",Derekport,Colorado,95911,USA,2025-04-22,Premium,4938.88
CUST_000616,Benjamin,Kennedy,jessica27@example.com,4677582676,"2003 Lee Pass, Cynthiafurt, FM 34890",Danielport,Oregon,59197,USA,2024-02-14,Budget,1328.21
CUST_000617,Leslie,Tucker,danschaefer@example.net,001-297-798-4914x986,"9326 Phillips Crossroad, Lake Jeffrey, OR 34220",Garciaville,Hawaii,94689,USA,2024-09-19,Premium,638.64
CUST_000618,Brenda,Michael,guerrerorenee@example.com,+1-448-453-4001x276,"PSC 9847, Box 4225, APO AA 94234",Francisfort,California,67792,USA,2025-03-14,Premium,745.84
CUST_000619,Walter,Thomas,jamiefox@example.net,+1-670-758-4168x0613,"998 Myers Terrace Suite 867, Ashleyfurt, ID 89403",North Melissa,New Hampshire,20707,USA,2023-12-25,Regular,3970.92
CUST_000620,Randall,Wilson,berrydonald@example.org,(762)901-6555x7864,"5575 Vickie Extensions Suite 764, North Brianhaven, NV 44748",Stokesberg,Maine,90061,USA,2023-09-04,Premium,2985.38
CUST_000621,Michael,Perry,jonathan12@example.org,544-818-9974x023,"PSC 6083, Box 5701, APO AA 03106",South James,South Carolina,39599,USA,2025-04-11,Premium,953.81
CUST_000622,Sharon,Moore,williamjenkins@example.org,6503898309,"619 Carlson Ways, Taylorview, MA 20536",Danielstad,Missouri,80375,USA,2024-02-16,Premium,721.12
CUST_000623,Alisha,Evans,marshallmichael@example.com,001-274-480-9573x94059,"29442 Laurie Course Suite 892, Abigailtown, NH 25563",Ericbury,Connecticut,74362,USA,2025-02-18,Regular,2677.82
CUST_000624,Scott,Stevens,amanda75@example.net,(414)718-6482x308,"841 Moore Rue Apt. 260, Jenniferfurt, VT 82120",Gabrielchester,New Mexico,38844,USA,2025-07-11,Budget,411.43
CUST_000625,Zachary,Garcia,alee@example.com,(629)431-5181x7882,"9469 Sarah Drives Apt. 272, Lake Thomas, NV 82378",East Nicolebury,New Mexico,89539,USA,2025-04-24,Regular,3912.28
CUST_000626,Ashley,Johnson,rstewart@example.net,+1-670-384-7795,"7553 Vanessa Wells Apt. 737, West Brandymouth, NM 79475",New Biancastad,North Carolina,80261,USA,2025-03-04,Budget,3008.96
CUST_000627,Jennifer,Myers,nserrano@example.net,388-476-3802x076,"121 Crystal Isle Apt. 881, New Deborah, ND 69050",Booneville,North Carolina,18040,USA,2025-04-15,Regular,2568.81
CUST_000628,Lindsey,Banks,zsmith@example.com,001-490-810-7923x729,"48649 Morse Gardens, Bradleyfort, MD 60825",Atkinsbury,Illinois,44845,USA,2024-04-22,Budget,312.49
CUST_000629,Hannah,Smith,vramos@example.org,001-923-515-5505x70521,"0458 Daniel Club Suite 147, Lake Samanthaville, WV 20474",Lake Laura,Arkansas,26512,USA,2024-05-28,Budget,2655.11
CUST_000630,Amanda,Wallace,courtney68@example.net,409-577-9780,"456 Baker Mountains Suite 036, Mckaytown, CA 57124",East Christie,New Mexico,29157,USA,2025-03-02,Regular,3252.37
CUST_000631,Victor,Stanley,kellysierra@example.com,429.327.3186x830,"423 Gregory Course Suite 518, Courtneyview, ND 32933",Roblestown,New Jersey,27672,USA,2024-03-10,Premium,398.04
CUST_000632,Kelly,Cruz,yfletcher@example.org,001-315-995-8417x4916,"21816 Debbie Heights, East Kristinport, MP 36343",Hugheston,Virginia,77938,USA,2024-02-05,Regular,4251.76
CUST_000633,Lisa,Harris,scochran@example.org,001-229-828-6433x0265,"83667 Martinez Summit, Fritzchester, NE 10719",East Wendyfurt,Kansas,36923,USA,2023-12-04,Regular,3461.88
CUST_000634,Lisa,Dorsey,lauramassey@example.org,+1-934-799-8013x76836,"77915 Cynthia Harbor, Martinezport, AK 81343",East John,Minnesota,08714,USA,2024-07-11,Regular,3590.77
CUST_000635,Kevin,Foster,ryan42@example.com,3187637263,"559 Danielle Oval Suite 641, Cathytown, IL 72272",Aaronburgh,West Virginia,44347,USA,2024-04-13,Regular,460.1
CUST_000636,Bryan,Bowen,mariecasey@example.com,001-944-586-7228x83904,"USS King, FPO AA 36675",Simonland,Mississippi,90499,USA,2024-07-30,Premium,1678.35
CUST_000637,Kelly,Gallegos,michaelwilson@example.net,001-478-287-9531,"3776 Davis Fields Apt. 858, North Coryside, NJ 32378",West Jamieland,Massachusetts,12572,USA,2025-07-19,Premium,421.84
CUST_000638,Calvin,Perez,knichols@example.net,807-781-8710,"7068 Douglas Meadow, East Sandra, VA 09951",Sheriburgh,Virginia,97893,USA,2023-12-21,Regular,3159.16
CUST_000639,Alexander,Johnson,jameslopez@example.net,(855)905-2241x14206,"45992 Cody Wall Suite 633, East Derek, DC 36922",North Vickiebury,Pennsylvania,17604,USA,2023-12-12,Budget,2786.95
CUST_000640,Elizabeth,Williams,btaylor@example.org,+1-590-411-3484x33913,"32394 Collier Loop Suite 523, Jacobfurt, ME 39553",Pattersontown,Idaho,35065,USA,2024-10-17,Regular,1966.43
CUST_000641,William,Jordan,gordon09@example.com,467.973.4985,"1526 Watson Isle Apt. 476, West Kristin, VI 84332",New Sabrinachester,Maryland,14293,USA,2024-02-14,Budget,2699.73
CUST_000642,Thomas,Riddle,johnsweeney@example.net,(824)474-6653x538,"324 Natalie Station Suite 792, Dakotafort, CO 21033",Boyerchester,Illinois,98142,USA,2024-11-18,Regular,2577.2
CUST_000643,Amy,Walker,jason46@example.net,586-339-0616x82497,"81168 Heather Corners Apt. 307, South David, AR 62305",Port Maria,Alabama,13007,USA,2024-02-19,Regular,585.97
CUST_000644,Amanda,Henderson,thaley@example.org,+1-626-849-3121,"6254 Kaitlyn Village Apt. 645, Harrisborough, PA 14772",Taylorshire,Pennsylvania,83156,USA,2025-06-19,Budget,660.63
CUST_000645,Kevin,Lewis,william11@example.org,+1-566-549-7196x7068,"16125 Daniel Trail, New Carolyn, VA 77191",Port Karenborough,Iowa,30860,USA,2024-02-18,Budget,3289.49
CUST_000646,Teresa,Lewis,qwhitaker@example.org,+1-548-214-0984x10167,"116 Theresa Prairie Apt. 004, North Edward, OH 55188",Frostfurt,Ohio,04823,USA,2025-02-21,Budget,3632.12
CUST_000647,Tammie,Walter,wrightdrew@example.org,885-248-4203x531,"9138 Brown Islands, Garcialand, WY 65448",East Natalieville,Pennsylvania,89871,USA,2024-03-18,Premium,2207.34
CUST_000648,Sara,Montoya,kevinmarshall@example.org,(988)614-1128,"193 Alvarez Pass Suite 764, Lopezland, IA 73129",North Samanthafort,Maryland,81066,USA,2023-10-16,Premium,2127.69
CUST_000649,Diane,Gray,gary21@example.com,801-331-5350x6962,"5252 Singh Club Apt. 254, Leland, VT 61651",Abigailstad,Nevada,51675,USA,2024-11-02,Regular,2053.78
CUST_000650,Justin,Hudson,tinajohnson@example.org,001-656-475-6355,"1726 Anderson Shoal, Richardtown, KS 50672",South Andrewton,Colorado,39044,USA,2025-05-19,Budget,565.92
CUST_000651,Yolanda,Mccall,combsadam@example.com,262.640.8710x06689,"Unit 1728 Box 2076, DPO AE 25689",North Michaelburgh,Florida,30564,USA,2023-11-09,Regular,1631.37
CUST_000652,Andrea,White,justinherrera@example.com,628-935-9994x00410,"51135 Margaret Trail, Jamesmouth, FL 22092",Port Adrian,Nevada,38415,USA,2023-10-21,Regular,1934.08
CUST_000653,Danielle,Boyle,sue80@example.net,001-778-530-2801x04194,"81447 Marsh Heights Apt. 802, Lake Williamside, RI 29765",South Jeffreystad,New York,73802,USA,2024-12-02,Premium,3465.42
CUST_000654,Jennifer,Johnson,stevenrichards@example.org,+1-721-739-7436x99055,"PSC 5994, Box 0842, APO AP 97044",Port Robertchester,Oregon,84076,USA,2023-08-28,Regular,428.95
CUST_000655,Hannah,Howard,aprilowen@example.com,5619065673,"0165 Sean Course Apt. 681, Brianaside, AR 18852",Jeffreytown,North Carolina,37247,USA,2023-12-20,Premium,556.83
CUST_000656,Timothy,Ross,daniellesweeney@example.com,647-472-5084x232,"41724 Jennifer Junctions, Port Raymond, CT 43443",Leslieport,Pennsylvania,04275,USA,2024-05-15,Premium,3748.49
CUST_000657,Grant,Porter,rsmith@example.org,(470)533-3295x945,"828 Perez Harbors Apt. 296, Whiteland, NV 21201",South Kennethburgh,Rhode Island,18698,USA,2025-04-26,Regular,4077.67
CUST_000658,David,Turner,xmarshall@example.org,953-292-6693,"0313 Vincent Hollow, Adrianberg, AZ 55287",Lake Brendaville,Oregon,31874,USA,2024-12-02,Budget,393.91
CUST_000659,John,Brooks,tracyfreeman@example.net,8004029561,"4718 Gomez Rapid Suite 079, East Aaron, WY 45606",East Julia,Colorado,50972,USA,2024-12-08,Budget,2852.25
CUST_000660,Courtney,Owens,mitchellnicholas@example.com,001-943-970-1945x3911,"650 Thompson Mountains Suite 120, New Christopher, UT 85436",Thomaston,Nebraska,87294,USA,2023-09-17,Budget,698.93
CUST_000661,Laura,Weber,davidjones@example.org,(578)970-6763x5322,"212 Cardenas Path Suite 856, South Christopher, LA 20453",Jameston,Alaska,98340,USA,2024-01-28,Regular,4380.68
CUST_000662,Shawn,Rogers,ashleymedina@example.net,(831)832-4659,"8417 Laurie Parks, Petersonland, FM 45173",New Donald,Connecticut,13393,USA,2025-03-18,Regular,4353.65
CUST_000663,Joshua,Harrell,klara@example.net,(764)526-7351x27245,"USNS Burns, FPO AA 88665",Edwardsfurt,South Carolina,62008,USA,2024-06-05,Budget,352.09
CUST_000664,Jorge,Alexander,brianna22@example.com,001-245-810-4625,"6851 Loretta Center Suite 276, Whitebury, WA 42388",New Scottborough,Kentucky,90261,USA,2025-06-02,Regular,3042.01
CUST_000665,Joseph,Taylor,barbaraturner@example.net,(902)923-4778x045,"1840 Johnson Forks, North Kelly, OH 89713",Port John,New Hampshire,85056,USA,2025-02-08,Regular,607.64
CUST_000666,Nicole,Steele,levi67@example.com,001-470-463-6328x63011,"848 Martinez Viaduct, Kerriside, IL 27317",South Melinda,Utah,76032,USA,2024-05-12,Budget,1142.42
CUST_000667,Andrew,Tyler,sheenavazquez@example.net,(271)736-0549x4692,"PSC 4901, Box 3249, APO AA 12766",West Brendan,Tennessee,00620,USA,2023-09-20,Budget,2462.73
CUST_000668,Daniel,Rivera,wrodriguez@example.net,001-208-603-8890x441,"56685 Gloria Village, Jamesville, KY 68009",South Kyle,Massachusetts,46672,USA,2024-08-17,Premium,1815.56
CUST_000669,Brendan,Williams,garciarichard@example.com,(947)317-7840x1902,"1611 Black Loaf, Pollardhaven, NE 15288",New Ashleyfurt,New Hampshire,47195,USA,2024-10-13,Budget,1901.05
CUST_000670,Jill,Boyd,ernestjones@example.org,001-750-858-3534x5819,"535 Vanessa Prairie, West Erik, MO 86937",North Taylor,Wyoming,92303,USA,2024-07-30,Regular,2913.09
CUST_000671,Matthew,Williams,amber46@example.com,+1-779-530-3028,"76698 Jonathan Cliff Suite 025, Port April, ME 56399",East Adamside,New Jersey,25462,USA,2025-07-01,Regular,4241.26
CUST_000672,Adrian,Moon,umartinez@example.org,+1-473-782-7777x1184,"863 Kimberly Circle Apt. 712, North Margaretview, FL 25858",Emilyfort,Indiana,89342,USA,2023-08-31,Budget,3106.51
CUST_000673,Michael,Hopkins,gduke@example.net,001-861-899-7165x965,"0996 James Tunnel Suite 009, Edwinport, DC 88904",Flemingstad,Illinois,60649,USA,2024-11-17,Budget,2828.02
CUST_000674,James,Neal,maryriley@example.com,890.270.5473,"9115 Julie Court Apt. 162, Smithhaven, AZ 18136",Baileyshire,Virginia,27886,USA,2024-12-22,Budget,4652.51
CUST_000675,Jose,Harrison,carla83@example.org,948-383-5719x21496,"86643 Andrew Fords Apt. 726, Diazhaven, FL 41182",Ryanview,Pennsylvania,22317,USA,2025-01-31,Budget,1410.49
CUST_000676,Tyler,Anderson,williamsaustin@example.net,+1-720-686-0146x05190,"1630 Vanessa Island, Kirkborough, MS 78917",Port Alexander,Arkansas,07954,USA,2025-02-02,Premium,1439.02
CUST_000677,Benjamin,Williams,cameronramos@example.org,001-404-280-2835x4158,"43766 John Mall, Jacksontown, NY 11294",East Emily,Nevada,68647,USA,2023-09-11,Regular,4615.53
CUST_000678,Michael,Riggs,kimberly47@example.org,(931)510-5833x096,"18914 Elizabeth Rest Apt. 765, Port Jessicafurt, AS 64178",Mendozaville,North Carolina,65413,USA,2024-07-27,Regular,129.92
CUST_000679,Raymond,Hurst,robertyoung@example.net,850.916.2762x92266,"376 Stefanie Viaduct, Garyside, PW 84495",South Kellyshire,Kansas,42180,USA,2024-10-03,Premium,2874.97
CUST_000680,Amanda,Taylor,cindy77@example.org,(259)376-4083x85805,"PSC 4171, Box 6578, APO AP 25204",Port Donstad,Montana,46496,USA,2025-04-04,Regular,440.97
CUST_000681,Christopher,Patel,wongmckenzie@example.com,960.905.0092x44928,"30293 David Street Apt. 501, Houstonton, NM 36576",New Karen,Alaska,53126,USA,2024-12-16,Budget,3202.54
CUST_000682,Dawn,Cooper,fernandorosales@example.com,+1-431-680-6200x730,"624 Cox Mountains Suite 057, Port Dawnview, ME 51753",Rachelfort,Kentucky,07015,USA,2025-01-31,Premium,549.61
CUST_000683,Omar,Leach,michaeltorres@example.com,845.714.6688,"PSC 8348, Box 3483, APO AP 46792",Sotochester,New York,28790,USA,2024-06-23,Budget,1154.15
CUST_000684,Tiffany,Gallegos,john07@example.com,(587)608-9432x698,"580 Johnson Stream Suite 505, New Gregoryview, MO 61250",Lake Mackenzie,Arkansas,60516,USA,2023-12-22,Regular,2322.86
CUST_000685,Juan,Hardin,ashleyterry@example.com,272.395.4503,"515 Erica Spurs Apt. 450, New Clinton, IL 45513",North Donald,New Jersey,78701,USA,2024-02-12,Premium,1913.26
CUST_000686,Kelsey,Parks,madisonchristensen@example.net,001-753-411-1235x90426,"86625 Heather Pine Suite 738, New Jennifer, MI 46187",Matthewland,Kentucky,83328,USA,2025-02-28,Budget,1689.48
CUST_000687,Ryan,Williams,richardsmario@example.org,345.855.3706x2728,"4612 Elizabeth Village, Brookschester, VA 95123",Port Ronald,Connecticut,23281,USA,2025-02-26,Budget,3021.5
CUST_000688,Roger,Palmer,dixonkristen@example.com,(220)599-0693x1963,"PSC 9516, Box 7045, APO AE 93860",Jennifershire,Ohio,19223,USA,2025-07-03,Premium,862.34
CUST_000689,Lori,Rocha,ralexander@example.org,(734)338-8804,"25936 Diaz Walks, New Gregory, VA 31636",East Jonathanfort,Mississippi,49139,USA,2024-06-28,Budget,343.84
CUST_000690,Nicholas,Lopez,rodriguezmark@example.net,8447318343,"29771 Malik Lodge, Lake Brenda, TX 61803",South Rebecca,Michigan,08919,USA,2025-06-27,Premium,1433.3
CUST_000691,Shannon,Vincent,wilkinsondonald@example.net,508-873-9221,"7376 Wilson Burg, Derrickhaven, TX 59643",Smithport,Minnesota,78470,USA,2025-02-16,Budget,2177.67
CUST_000692,Christine,Daniel,michelle04@example.com,500-620-2683x87890,"95867 Williams Run, West Alanborough, KY 53989",Sheltonport,South Dakota,09519,USA,2024-09-10,Budget,2266.02
CUST_000693,Jennifer,Thomas,gweaver@example.org,338-527-2105,"18422 Corey Plain Apt. 532, Port Andreaborough, TX 96341",Port Emilyhaven,Delaware,95353,USA,2025-03-18,Regular,1156.29
CUST_000694,Dana,Walker,youngannette@example.net,+1-417-236-9078x94767,"14107 Stephen Mews Apt. 485, Port Destinyside, MP 80016",Daltonborough,New Jersey,01342,USA,2024-09-04,Budget,657.71
CUST_000695,Nathan,Hubbard,deanlauren@example.com,(345)469-7296x556,"37718 Brady Vista Suite 395, Rodriguezfurt, WV 50528",Stephenstown,Mississippi,48139,USA,2024-08-09,Regular,643.36
CUST_000696,Jared,Garcia,cburgess@example.org,001-523-546-1446x6276,"76142 Nicholas Hill, North Carolyn, ND 97117",Clarkchester,Kentucky,63310,USA,2023-08-12,Budget,3424.58
CUST_000697,Meagan,Price,kryan@example.com,001-287-203-6883,"9363 Kathy Ports, Lake Stephanie, WI 93161",Lake Dawnfort,Arkansas,50741,USA,2024-04-03,Regular,2681.98
CUST_000698,Carmen,Ramirez,velezbrendan@example.net,+1-529-211-8722x82471,"9607 Byrd Pine, Marissafort, MH 37838",Weberton,Massachusetts,21633,USA,2025-07-13,Regular,322.55
CUST_000699,Miranda,Rodriguez,rodriguezamy@example.com,765-881-8981x06173,"3129 Zavala Lakes, Shaneburgh, WA 99236",Garciaport,Rhode Island,54308,USA,2024-01-07,Regular,4923.78
CUST_000700,Tony,Castro,davismary@example.org,899.990.6820x13071,"63361 Chase Ridges, Josephton, WV 06452",Hannahton,Kansas,62920,USA,2024-12-25,Premium,137.67
CUST_000701,Frank,Howard,nathan58@example.org,763-799-8127x43922,"92581 Collier Ways Suite 212, South Lisa, DE 91755",Hallview,Minnesota,34344,USA,2023-10-05,Regular,4732.09
CUST_000702,Mallory,Cummings,lucas15@example.com,709.230.7968,"459 Taylor Harbors Apt. 899, Lake Daniel, NJ 83869",West Debra,Wisconsin,12683,USA,2024-06-11,Premium,3844.39
CUST_000703,Richard,Brown,jasonhowell@example.org,(470)672-1734x02422,"63236 Parker Bridge, New Coryport, LA 35687",West Kathleen,Oklahoma,35988,USA,2023-11-19,Regular,1707.8
CUST_000704,Elizabeth,Barnett,heathersanchez@example.com,8943765118,"Unit 6409 Box 9414, DPO AA 46579",New Amber,Virginia,09014,USA,2025-06-17,Premium,2537.19
CUST_000705,James,Williams,mariah24@example.com,590-782-6110,"99202 Timothy Station Suite 696, Port Gary, MI 31136",New Patrick,Oregon,33275,USA,2023-10-02,Regular,960.9
CUST_000706,Mary,Weber,chelseasmith@example.net,442.542.4066,"48893 Jonathan Mountains, Curtishaven, MS 57671",Jessicahaven,Nevada,47945,USA,2025-04-12,Regular,2709.65
CUST_000707,Keith,Mitchell,patrickoliver@example.org,+1-755-407-4350,"Unit 8895 Box 9470, DPO AE 75122",Romanchester,Maine,43329,USA,2023-12-31,Premium,2551.29
CUST_000708,Marcus,Davis,csullivan@example.com,918.583.0099x542,"USNV Stevenson, FPO AP 85049",Estradahaven,Nevada,56822,USA,2024-07-05,Budget,4050.38
CUST_000709,Brianna,Carr,stephen61@example.com,001-506-690-1497x110,"56756 Luna Alley Suite 188, Acevedoville, MS 64909",Joseburgh,Indiana,37736,USA,2025-01-11,Premium,2045.65
CUST_000710,Jared,Sheppard,ujohnston@example.org,450-656-6937x540,"PSC 8617, Box 8925, APO AA 16802",Susanberg,Michigan,07801,USA,2025-05-21,Budget,307.28
CUST_000711,Felicia,Allen,monica76@example.net,(564)881-6384,"635 Walker Stravenue, North Kaylaberg, NV 72495",Burkeland,South Carolina,85504,USA,2023-12-30,Premium,2352.8
CUST_000712,Aaron,Carter,dylan77@example.com,667.603.6562x03634,"8963 Daniel Cliffs Apt. 335, Frazierland, NJ 94094",South Nicoleville,New Hampshire,40013,USA,2024-02-24,Premium,4324.34
CUST_000713,Michelle,Murray,athompson@example.org,(636)978-5089x8977,"Unit 5944 Box 3485, DPO AE 77497",Melindamouth,West Virginia,60754,USA,2025-03-24,Budget,2203.49
CUST_000714,Jon,Petersen,riverskristen@example.com,(776)387-4042x0767,"3411 Webster Trafficway Apt. 309, Port Antonioton, OK 36907",Port Robertfurt,Minnesota,95655,USA,2024-08-18,Regular,3576.54
CUST_000715,Edward,Garner,matthew85@example.net,+1-965-235-2326x60004,"03495 Miller Rapid, Bassland, CO 72278",Lake Oliviahaven,Indiana,98657,USA,2024-07-03,Regular,1518.62
CUST_000716,Kristin,Hill,ujones@example.com,876.818.6870x4796,"905 Miguel Junctions, Alvinland, KY 94653",Lake Jesse,Iowa,00974,USA,2025-02-08,Regular,202.2
CUST_000717,Henry,Bush,shenderson@example.org,547-339-8622x14051,"47473 Andrea Villages Apt. 478, Garymouth, ME 40143",North Jacob,Rhode Island,34901,USA,2024-02-26,Regular,942.18
CUST_000718,Dakota,Conrad,sabrinaperez@example.net,335.518.6647x7413,"PSC 1830, Box 2585, APO AE 35567",Bartonside,Colorado,46279,USA,2024-01-01,Budget,2354.47
CUST_000719,Stephanie,Walls,dana17@example.net,+1-855-799-0984x128,"7592 Amanda Walk, New Jeffreyside, WV 75466",New Patriciaton,Washington,07773,USA,2023-12-21,Budget,4606.87
CUST_000720,Susan,Brown,michelle34@example.org,001-392-442-1959x730,"73411 Cummings Corners Apt. 315, Michaelton, CA 42539",North James,Maryland,39407,USA,2023-07-29,Premium,2239.89
CUST_000721,Shannon,Patel,englishchristina@example.net,(359)484-5576x63454,"69945 Brian Inlet, New Samanthaville, AK 55466",Lake Kaitlinfurt,Vermont,81222,USA,2023-10-02,Premium,1292.25
CUST_000722,Andre,Woodard,ernestwright@example.net,968-726-8221,"PSC 6269, Box 9620, APO AP 25870",Tylerland,West Virginia,01009,USA,2023-07-30,Budget,2062.2
CUST_000723,Michael,Hall,travis28@example.net,903.422.0074x859,"712 Davis Isle, Lake Lisa, MA 89222",Lake Sarahhaven,Montana,02589,USA,2025-04-08,Premium,2039.26
