transaction_id,customer_id,product_id,quantity,unit_price,total_amount,discount_amount,tax_amount,shipping_cost,payment_method,transaction_date,order_status,shipping_address,channel
TXN_00000140,CUST_000825,PROD_000377,3,137.78,413.33,8.44,33.07,2.45,PayPal,2025-07-22 14:07:32,Cancelled,"72366 Brown Hills, South Christopherborough, UT 72309",Phone
TXN_00000141,CUST_000407,PROD_000441,3,212.45,637.36,70.82,50.99,0.73,PayPal,2025-07-22 14:09:02,Completed,"649 Smith Crescent, Garzaview, UT 17303",Mobile App
TXN_00000142,CUST_000461,PROD_000290,2,237.4,474.81,9.69,37.98,11.47,Debit Card,2025-07-22 14:05:10,Cancelled,"Unit 1935 Box 9236, DPO AE 30994",In-Store
TXN_00000143,CUST_000136,PROD_000163,3,112.91,338.72,6.91,27.1,4.07,PayPal,2025-07-22 14:09:54,Completed,"003 Cook Lock Apt. 055, Colleenbury, NY 36660",In-Store
TXN_00000144,CUST_000266,PROD_000268,2,417.96,835.92,44.0,66.87,0.19,PayPal,2025-07-22 14:07:02,Cancelled,"1720 Matthews Hill Suite 601, Port Marcus, WY 24869",Phone
TXN_00000145,CUST_000518,PROD_000152,4,49.02,196.08,10.32,15.69,5.1,Debit Card,2025-07-22 14:06:17,Completed,"4704 Romero Prairie Suite 047, Port Gabrielstad, RI 90038",Mobile App
TXN_00000146,CUST_000337,PROD_000092,2,329.61,659.22,34.7,52.74,7.55,Debit Card,2025-07-22 14:09:41,Completed,"30358 Anna Pines, Port Amandaside, IN 91424",Phone
TXN_00000147,CUST_000906,PROD_000288,4,317.81,1271.26,25.94,101.7,13.74,Credit Card,2025-07-22 14:09:20,Pending,"0060 Sara Pine Apt. 079, Danielborough, MA 17994",Website
TXN_00000148,CUST_000568,PROD_000461,4,232.45,929.81,103.31,74.38,5.22,PayPal,2025-07-22 14:09:58,Pending,"4380 Pamela Hill Apt. 485, Powersfurt, AR 21734",Phone
TXN_00000149,CUST_000038,PROD_000186,5,292.21,1461.05,76.9,116.88,7.85,PayPal,2025-07-22 14:06:14,Pending,"622 Marie Trail, Lake Samuel, MT 48250",In-Store
TXN_00000150,CUST_000187,PROD_000268,1,431.16,431.16,8.8,34.49,11.17,Credit Card,2025-07-22 14:04:15,Pending,"18005 Thomas Knoll Apt. 048, Turnerfurt, TN 49115",Mobile App
TXN_00000151,CUST_000866,PROD_000244,2,411.11,822.22,16.78,65.78,10.32,PayPal,2025-07-22 14:07:07,Pending,"435 Lane Points Apt. 184, Bellberg, KS 24266",Mobile App
TXN_00000152,CUST_000343,PROD_000468,2,110.11,220.23,11.59,17.62,14.72,Bank Transfer,2025-07-22 14:08:56,Completed,"562 Garcia Street Suite 991, Yvonnemouth, GU 05845",Website
TXN_00000153,CUST_000383,PROD_000295,1,40.86,40.86,2.15,3.27,11.62,Bank Transfer,2025-07-22 14:04:53,Completed,"58644 Santiago Field Apt. 435, Jamesmouth, OR 68673",Mobile App
TXN_00000154,CUST_000640,PROD_000327,1,469.65,469.65,24.72,37.57,0.49,Credit Card,2025-07-22 14:08:47,Refunded,"32394 Collier Loop Suite 523, Jacobfurt, ME 39553",Website
TXN_00000155,CUST_000482,PROD_000239,3,398.3,1194.89,62.89,95.59,0.65,PayPal,2025-07-22 14:08:27,Completed,"090 Barrera Islands, North Trevorport, VA 04112",Website
TXN_00000156,CUST_000429,PROD_000085,1,389.58,389.58,20.5,31.17,13.8,Debit Card,2025-07-22 14:10:06,Pending,"3468 John Underpass, Melissaview, SC 05817",Mobile App
TXN_00000157,CUST_000379,PROD_000240,3,309.44,928.33,48.86,74.27,0.44,Debit Card,2025-07-22 14:07:26,Cancelled,"1213 Tucker Avenue Suite 260, Ianmouth, VI 90027",In-Store
TXN_00000158,CUST_000094,PROD_000353,3,250.16,750.49,39.5,60.04,2.41,Debit Card,2025-07-22 14:05:36,Completed,"460 Derrick Flats Suite 697, West Michelle, HI 11093",Website
TXN_00000159,CUST_000323,PROD_000103,5,210.64,1053.21,21.49,84.26,11.45,Debit Card,2025-07-22 14:06:36,Pending,"833 Beck Locks, West Williamview, OH 70592",In-Store
TXN_00000160,CUST_000681,PROD_000125,2,402.17,804.34,16.42,64.35,13.52,Credit Card,2025-07-22 14:04:13,Completed,"30293 David Street Apt. 501, Houstonton, NM 36576",Mobile App
TXN_00000161,CUST_000296,PROD_000083,5,463.0,2315.01,121.84,185.2,12.77,Bank Transfer,2025-07-22 14:06:35,Cancelled,"1176 Baker Way Apt. 415, Lake Lauraland, MD 21043",Mobile App
TXN_00000162,CUST_000027,PROD_000228,4,373.24,1492.97,30.47,119.44,10.1,Credit Card,2025-07-22 14:07:51,Pending,"842 Sloan Orchard Suite 517, East Karenbury, VI 89148",In-Store
TXN_00000163,CUST_000090,PROD_000441,4,231.34,925.36,18.88,74.03,6.36,Debit Card,2025-07-22 14:07:25,Refunded,"24754 Jacobs Corners, South Jason, GU 53869",Website
TXN_00000164,CUST_000643,PROD_000460,3,270.37,811.11,42.69,64.89,1.85,Credit Card,2025-07-22 14:04:59,Pending,"81168 Heather Corners Apt. 307, South David, AR 62305",Phone
TXN_00000165,CUST_000802,PROD_000426,3,418.52,1255.57,66.08,100.45,10.57,Credit Card,2025-07-22 14:04:26,Completed,"63228 Susan Expressway, Cherryside, AR 38660",In-Store
TXN_00000166,CUST_000880,PROD_000095,4,333.84,1335.36,70.28,106.83,1.74,PayPal,2025-07-22 14:04:44,Refunded,"85255 Jennings Trail Apt. 559, East Brianhaven, DE 75891",In-Store
TXN_00000167,CUST_000882,PROD_000134,4,453.8,1815.18,95.54,145.21,3.39,Bank Transfer,2025-07-22 14:04:29,Cancelled,"455 Kelley Inlet, Murrayview, VA 14332",Phone
TXN_00000168,CUST_000947,PROD_000050,2,474.54,949.07,19.37,75.93,12.85,Bank Transfer,2025-07-22 14:07:54,Cancelled,"12151 Cynthia Knoll Suite 244, Barkerberg, AZ 12802",Mobile App
TXN_00000169,CUST_000477,PROD_000492,1,370.95,370.95,41.22,29.68,14.98,Bank Transfer,2025-07-22 14:10:03,Completed,"64222 Cook Radial Apt. 704, Josephberg, CT 73056",Phone
TXN_00000170,CUST_000722,PROD_000245,4,481.15,1924.6,39.28,153.97,7.84,Credit Card,2025-07-22 14:10:11,Completed,"PSC 6269, Box 9620, APO AP 25870",Mobile App
TXN_00000171,CUST_000316,PROD_000283,4,236.1,944.41,49.71,75.55,6.01,Credit Card,2025-07-22 14:04:45,Pending,"64248 Cassandra Falls Suite 406, North Kimberly, TN 17509",Website
TXN_00000172,CUST_000419,PROD_000201,3,277.55,832.65,92.52,66.61,14.63,PayPal,2025-07-22 14:09:05,Pending,"3836 Allison Circles Suite 432, East Heatherport, VA 22897",Phone
TXN_00000173,CUST_000888,PROD_000225,1,224.02,224.02,24.89,17.92,3.49,Bank Transfer,2025-07-22 14:07:09,Refunded,"24687 Jacob Center, South Jared, NM 93169",In-Store
TXN_00000174,CUST_000814,PROD_000423,5,439.69,2198.43,244.27,175.87,8.9,Bank Transfer,2025-07-22 14:08:31,Cancelled,"9858 Bennett Knoll Suite 541, East Courtneyside, TX 68953",Phone
TXN_00000175,CUST_000860,PROD_000051,5,382.59,1912.95,212.55,153.04,14.25,Bank Transfer,2025-07-22 14:04:46,Cancelled,"535 Carlos Mountain, New Anthony, AZ 33207",Mobile App
TXN_00000176,CUST_000580,PROD_000403,4,258.36,1033.43,21.09,82.67,1.62,PayPal,2025-07-22 14:07:24,Refunded,"986 Davis Well, East Matthewside, TN 38490",Phone
TXN_00000177,CUST_000043,PROD_000100,2,131.62,263.24,13.86,21.06,9.43,Debit Card,2025-07-22 14:04:58,Completed,"15447 Jackson Mills Suite 705, Hillton, CA 88474",Website
TXN_00000178,CUST_000840,PROD_000339,1,233.86,233.86,12.31,18.71,12.45,Bank Transfer,2025-07-22 14:08:42,Completed,"837 Bryan Union Suite 366, East Derek, NE 30719",Mobile App
TXN_00000179,CUST_000221,PROD_000028,4,151.7,606.82,67.42,48.55,9.07,PayPal,2025-07-22 14:09:25,Pending,"10600 Hoover Springs, East Susanville, AS 87547",In-Store
TXN_00000180,CUST_000466,PROD_000406,5,259.96,1299.78,144.42,103.98,9.35,Credit Card,2025-07-22 14:05:55,Refunded,"21224 Sylvia Union Suite 677, Richardmouth, RI 09326",Phone
TXN_00000181,CUST_000117,PROD_000116,2,75.68,151.35,7.97,12.11,4.4,Bank Transfer,2025-07-22 14:05:28,Refunded,"205 Diana Estate, West Kimberlystad, TN 52293",In-Store
TXN_00000182,CUST_000066,PROD_000014,5,132.56,662.82,34.88,53.03,5.15,Credit Card,2025-07-22 14:09:05,Completed,"724 Johnny Drives Suite 617, Aguilarside, NY 91164",Phone
TXN_00000183,CUST_000753,PROD_000335,1,273.71,273.71,5.59,21.9,5.75,PayPal,2025-07-22 14:10:08,Refunded,"1485 Christine Mount Apt. 150, New Ryanfort, TN 17833",Phone
TXN_00000184,CUST_000031,PROD_000433,4,98.52,394.08,8.04,31.53,0.54,Debit Card,2025-07-22 14:08:49,Cancelled,"6156 Ortega Landing Apt. 711, North Ryanstad, AS 17555",Mobile App
TXN_00000185,CUST_000390,PROD_000245,4,441.87,1767.49,196.39,141.4,6.46,PayPal,2025-07-22 14:07:52,Refunded,"USNV Hartman, FPO AP 94657",Phone
TXN_00000186,CUST_000439,PROD_000407,1,336.68,336.68,17.72,26.93,8.53,Bank Transfer,2025-07-22 14:06:58,Refunded,"3034 Natalie Passage Apt. 179, Martinborough, NC 92865",Phone
TXN_00000187,CUST_000829,PROD_000325,5,214.4,1072.02,21.88,85.76,12.82,Credit Card,2025-07-22 14:05:50,Refunded,"38004 Robert Mill, Aprilchester, MT 36345",In-Store
TXN_00000188,CUST_000285,PROD_000367,4,307.2,1228.81,64.67,98.3,8.87,Bank Transfer,2025-07-22 14:07:51,Cancelled,"71955 Matthew Centers, East Christopher, AL 30270",In-Store
TXN_00000189,CUST_000579,PROD_000333,3,91.19,273.57,5.58,21.89,0.92,Credit Card,2025-07-22 14:07:29,Pending,"91430 Washington Ramp, Littleview, NH 79860",In-Store
TXN_00000190,CUST_000171,PROD_000252,3,186.85,560.55,62.28,44.84,12.14,Credit Card,2025-07-22 14:05:09,Cancelled,"158 Megan Estates Apt. 257, West Frank, KY 47839",Phone
TXN_00000191,CUST_000405,PROD_000261,1,30.42,30.42,3.38,2.43,6.42,PayPal,2025-07-22 14:06:45,Refunded,"5129 Brandi Common Apt. 044, Port Jennifershire, VI 91003",In-Store
TXN_00000192,CUST_000189,PROD_000181,1,110.5,110.5,2.26,8.84,9.92,Debit Card,2025-07-22 14:07:14,Pending,"1371 Johnson Springs, South Nathanielville, MP 42907",In-Store
TXN_00000193,CUST_000590,PROD_000317,5,346.61,1733.04,91.21,138.64,1.27,Credit Card,2025-07-22 14:04:20,Cancelled,"3992 Emily Port, South David, FL 55378",Website
TXN_00000194,CUST_000856,PROD_000328,3,357.61,1072.83,56.46,85.83,2.55,PayPal,2025-07-22 14:09:55,Completed,"685 Dennis Tunnel Suite 297, Millerfurt, MS 18471",Phone
TXN_00000195,CUST_000499,PROD_000037,4,131.99,527.95,10.77,42.24,8.52,Bank Transfer,2025-07-22 14:04:51,Cancelled,"PSC 0527, Box 8105, APO AA 85576",Website
TXN_00000196,CUST_000539,PROD_000229,4,159.67,638.69,13.03,51.1,8.82,PayPal,2025-07-22 14:08:55,Refunded,"880 Woodward Bridge Suite 326, Lake Julieville, OK 32106",Phone
TXN_00000197,CUST_000661,PROD_000479,3,462.74,1388.24,73.07,111.06,8.59,Bank Transfer,2025-07-22 14:04:48,Completed,"212 Cardenas Path Suite 856, South Christopher, LA 20453",Mobile App
TXN_00000198,CUST_000427,PROD_000079,3,261.23,783.7,87.08,62.7,7.45,PayPal,2025-07-22 14:08:59,Pending,"59140 Hudson Turnpike, East Pamela, CT 24743",In-Store
TXN_00000199,CUST_000234,PROD_000360,3,128.62,385.86,42.87,30.87,14.54,Debit Card,2025-07-22 14:08:17,Refunded,"059 Erika Walks, South Stephanie, NE 89557",Website
TXN_00000200,CUST_000091,PROD_000067,5,231.08,1155.39,60.81,92.43,3.21,PayPal,2025-07-22 14:08:58,Completed,"610 Nathan Ranch Suite 279, Maxview, WA 90790",In-Store
TXN_00000201,CUST_000278,PROD_000367,5,307.2,1536.01,80.84,122.88,6.03,Debit Card,2025-07-22 14:07:17,Completed,"382 Taylor Spring, West Courtney, VA 01346",Website
TXN_00000202,CUST_000494,PROD_000153,5,472.82,2364.1,48.25,189.13,5.05,Credit Card,2025-07-22 14:04:41,Refunded,"42436 Samantha Streets, Shelleyside, UT 42517",Phone
TXN_00000203,CUST_000532,PROD_000336,2,442.28,884.56,46.56,70.76,5.21,Credit Card,2025-07-22 14:06:08,Cancelled,"13835 Tracy Common Apt. 455, North Gabriel, MP 78611",In-Store
TXN_00000204,CUST_000042,PROD_000264,4,208.7,834.8,92.76,66.78,9.95,PayPal,2025-07-22 14:08:09,Pending,"USCGC Hays, FPO AP 62550",Phone
TXN_00000205,CUST_000514,PROD_000064,4,323.27,1293.06,68.06,103.44,3.77,Bank Transfer,2025-07-22 14:06:46,Pending,"675 Samuel Meadow, Port Timothy, RI 46031",Website
TXN_00000206,CUST_000401,PROD_000290,5,218.02,1090.12,121.12,87.21,12.94,Bank Transfer,2025-07-22 14:05:55,Pending,"841 Sara Loaf, Gregoryborough, AL 90296",Phone
TXN_00000207,CUST_000088,PROD_000355,3,177.53,532.58,28.03,42.61,14.06,Bank Transfer,2025-07-22 14:07:29,Completed,"USCGC Thompson, FPO AE 28273",Mobile App
TXN_00000208,CUST_000798,PROD_000183,3,388.55,1165.65,23.79,93.25,6.94,Debit Card,2025-07-22 14:09:42,Pending,"912 Rhodes Throughway, Port Roberttown, NV 96831",In-Store
TXN_00000209,CUST_000001,PROD_000219,4,316.31,1265.26,25.82,101.22,6.15,Credit Card,2025-07-22 14:04:50,Pending,"26542 Susan Junction Apt. 161, Melanieview, AS 06196",Phone
TXN_00000210,CUST_000735,PROD_000016,3,141.11,423.33,8.64,33.87,12.36,Debit Card,2025-07-22 14:05:42,Cancelled,"0407 John Valley Suite 147, Lebury, LA 16817",Mobile App
TXN_00000211,CUST_000953,PROD_000247,4,221.42,885.68,18.08,70.85,3.58,Debit Card,2025-07-22 14:07:05,Pending,"5465 Martinez Expressway Suite 703, Joshuachester, SC 28890",Website
TXN_00000212,CUST_000709,PROD_000367,2,291.03,582.07,64.67,46.57,11.96,PayPal,2025-07-22 14:04:45,Refunded,"56756 Luna Alley Suite 188, Acevedoville, MS 64909",Phone
TXN_00000213,CUST_000990,PROD_000264,5,227.25,1136.26,23.19,90.9,14.87,Bank Transfer,2025-07-22 14:06:37,Completed,"Unit 1853 Box 1112, DPO AP 10803",Mobile App
TXN_00000214,CUST_000449,PROD_000044,2,287.76,575.53,30.29,46.04,4.09,Credit Card,2025-07-22 14:05:37,Cancelled,"PSC 0190, Box 7258, APO AA 33095",In-Store
TXN_00000215,CUST_000801,PROD_000102,5,332.54,1662.72,33.93,133.02,2.64,Credit Card,2025-07-22 14:09:50,Refunded,"192 Logan Ridge, North Aaron, MA 29904",Website
TXN_00000216,CUST_000995,PROD_000063,1,252.28,252.28,28.03,20.18,12.89,Credit Card,2025-07-22 14:09:49,Cancelled,"2037 Kenneth Glen, South Michael, NJ 00626",In-Store
TXN_00000217,CUST_000132,PROD_000477,1,178.16,178.16,19.8,14.25,13.51,Bank Transfer,2025-07-22 14:07:30,Cancelled,"24593 Jonathan Hills Apt. 969, Lake Chris, MD 63747",Website
TXN_00000218,CUST_000947,PROD_000337,4,173.05,692.19,14.13,55.38,14.15,Debit Card,2025-07-22 14:05:01,Pending,"12151 Cynthia Knoll Suite 244, Barkerberg, AZ 12802",Website
TXN_00000219,CUST_000201,PROD_000434,5,20.5,102.51,11.39,8.2,11.02,Credit Card,2025-07-22 14:08:41,Cancelled,"18510 Olson Inlet Suite 567, Port Dillon, SC 60916",Phone
TXN_00000220,CUST_000409,PROD_000283,1,236.1,236.1,12.43,18.89,3.57,Credit Card,2025-07-22 14:09:20,Cancelled,"754 Shannon Spurs, Maryfurt, KY 21532",In-Store
TXN_00000221,CUST_000820,PROD_000172,5,94.1,470.5,9.6,37.64,11.06,Debit Card,2025-07-22 14:09:58,Refunded,"6702 Henry Pass, Jonesmouth, MS 48449",Mobile App
TXN_00000222,CUST_000389,PROD_000017,2,137.09,274.18,30.46,21.93,1.6,Debit Card,2025-07-22 14:04:52,Cancelled,"8088 Phillip Expressway, South Ericberg, IA 80319",Phone
TXN_00000223,CUST_000105,PROD_000386,4,373.16,1492.66,30.46,119.41,3.81,Credit Card,2025-07-22 14:05:18,Refunded,"57202 Carlson Trail Suite 798, Charlesmouth, NC 29331",In-Store
TXN_00000224,CUST_000257,PROD_000041,1,440.61,440.61,48.96,35.25,4.75,Bank Transfer,2025-07-22 14:06:51,Refunded,"740 Joyce Gardens Apt. 214, Moorefurt, PR 10066",Mobile App
TXN_00000225,CUST_000235,PROD_000221,3,464.51,1393.53,28.44,111.48,13.19,Debit Card,2025-07-22 14:04:44,Cancelled,"7501 Christopher Overpass Apt. 099, Hillville, WY 78210",Phone
TXN_00000226,CUST_000070,PROD_000136,3,76.33,228.99,25.44,18.32,12.32,Credit Card,2025-07-22 14:06:59,Completed,"40438 Jackson Mount, Dunnville, OK 15470",Website
TXN_00000227,CUST_000337,PROD_000417,2,102.46,204.92,10.78,16.39,3.79,Bank Transfer,2025-07-22 14:05:33,Cancelled,"30358 Anna Pines, Port Amandaside, IN 91424",In-Store
TXN_00000228,CUST_000195,PROD_000143,1,11.03,11.03,0.23,0.88,8.02,Debit Card,2025-07-22 14:04:46,Refunded,"665 Marsh Vista Apt. 934, Lake Timothyburgh, ID 20989",Phone
TXN_00000229,CUST_000962,PROD_000137,1,314.38,314.38,6.42,25.15,13.65,Bank Transfer,2025-07-22 14:05:31,Cancelled,"41832 Lopez Mission, Martinberg, SD 06128",In-Store
TXN_00000230,CUST_000378,PROD_000346,1,370.03,370.03,7.55,29.6,14.04,Debit Card,2025-07-22 14:04:53,Cancelled,"6539 Johnson Inlet, Robinsonchester, CT 01850",Mobile App
TXN_00000231,CUST_000118,PROD_000046,2,113.47,226.94,25.22,18.16,13.74,PayPal,2025-07-22 14:09:46,Refunded,"84894 Church Port Suite 357, Mosleytown, NJ 15740",Website
TXN_00000232,CUST_000490,PROD_000260,3,292.55,877.65,17.91,70.21,13.0,Bank Transfer,2025-07-22 14:09:32,Refunded,"PSC 8454, Box 0182, APO AE 95185",Phone
TXN_00000233,CUST_000657,PROD_000290,3,230.14,690.41,36.34,55.23,10.76,Credit Card,2025-07-22 14:09:31,Pending,"828 Perez Harbors Apt. 296, Whiteland, NV 21201",In-Store
TXN_00000234,CUST_000580,PROD_000090,5,325.58,1627.88,33.22,130.23,1.0,Bank Transfer,2025-07-22 14:06:14,Cancelled,"986 Davis Well, East Matthewside, TN 38490",Phone
TXN_00000235,CUST_000382,PROD_000167,1,162.92,162.92,3.32,13.03,11.43,Debit Card,2025-07-22 14:06:00,Refunded,"1690 Jones Corner Apt. 054, Campbellmouth, ME 70662",Mobile App
TXN_00000236,CUST_000659,PROD_000261,1,33.12,33.12,0.68,2.65,6.01,PayPal,2025-07-22 14:08:51,Cancelled,"4718 Gomez Rapid Suite 079, East Aaron, WY 45606",Website
TXN_00000237,CUST_000592,PROD_000272,1,32.36,32.36,0.66,2.59,2.37,Debit Card,2025-07-22 14:08:04,Refunded,"178 Robert Parkway, South Cynthiaview, TN 29571",In-Store
TXN_00000238,CUST_000042,PROD_000313,4,376.52,1506.06,167.34,120.48,7.18,Debit Card,2025-07-22 14:05:57,Cancelled,"USCGC Hays, FPO AP 62550",Mobile App
TXN_00000239,CUST_000508,PROD_000432,5,432.89,2164.46,240.5,173.16,12.4,PayPal,2025-07-22 14:04:20,Pending,"9692 Alexander Creek Suite 296, West Jamie, UT 49123",Website
TXN_00000240,CUST_000013,PROD_000393,4,23.03,92.12,10.24,7.37,5.51,Bank Transfer,2025-07-22 14:04:35,Refunded,"01632 Williams Gateway, South Dennismouth, TN 70117",Mobile App
TXN_00000241,CUST_000730,PROD_000457,1,134.49,134.49,2.74,10.76,14.22,Debit Card,2025-07-22 14:10:01,Completed,"8667 Sarah Islands, Josephtown, MI 32619",Phone
TXN_00000242,CUST_000298,PROD_000347,2,198.86,397.72,8.12,31.82,3.93,Debit Card,2025-07-22 14:07:29,Completed,"277 Mcdaniel Burgs Suite 483, Brownmouth, KS 88973",Phone
TXN_00000243,CUST_000788,PROD_000326,5,360.94,1804.72,94.99,144.38,6.43,PayPal,2025-07-22 14:04:31,Pending,"34243 Rivera Ford, South Katrinaberg, PR 73934",Website
TXN_00000244,CUST_000552,PROD_000242,3,13.27,39.8,4.42,3.18,2.55,Credit Card,2025-07-22 14:06:12,Completed,"00008 Wright Highway, Chavezshire, DE 80741",Phone
TXN_00000245,CUST_000662,PROD_000487,4,91.51,366.05,19.27,29.28,12.41,Bank Transfer,2025-07-22 14:09:44,Completed,"8417 Laurie Parks, Petersonland, FM 45173",Mobile App
TXN_00000246,CUST_000112,PROD_000265,2,423.12,846.23,17.27,67.7,2.86,PayPal,2025-07-22 14:05:33,Cancelled,"655 Sparks Rapids, New Nicolemouth, GA 30646",Phone
TXN_00000247,CUST_000569,PROD_000428,4,83.15,332.61,6.79,26.61,1.95,Debit Card,2025-07-22 14:08:30,Pending,"353 Alvarez Square, West Cassandra, IL 69839",In-Store
TXN_00000248,CUST_000622,PROD_000115,2,64.96,129.92,14.44,10.39,6.27,Bank Transfer,2025-07-22 14:09:13,Pending,"619 Carlson Ways, Taylorview, MA 20536",Website
TXN_00000249,CUST_000204,PROD_000403,3,237.27,711.8,79.09,56.94,14.64,Debit Card,2025-07-22 14:07:59,Refunded,"617 Rick Fort Apt. 489, East Kathrynberg, ME 74982",Mobile App
TXN_00000250,CUST_000041,PROD_000260,3,268.67,806.0,89.56,64.48,8.74,Bank Transfer,2025-07-22 14:09:20,Completed,"654 Michael Cliff, Johnville, WI 76772",Website
TXN_00000251,CUST_000708,PROD_000197,4,410.34,1641.34,33.5,131.31,2.0,PayPal,2025-07-22 14:10:07,Refunded,"USNV Stevenson, FPO AP 85049",Mobile App
TXN_00000252,CUST_000982,PROD_000222,4,188.28,753.11,15.37,60.25,10.63,PayPal,2025-07-22 14:07:15,Completed,"448 Kim Coves, Haleyside, IA 96807",Website
TXN_00000253,CUST_000078,PROD_000051,5,382.59,1912.95,212.55,153.04,0.88,PayPal,2025-07-22 14:08:08,Pending,"38061 Cline Trail, Markside, NH 01545",Phone
TXN_00000254,CUST_000504,PROD_000107,3,391.98,1175.94,24.0,94.08,14.95,Credit Card,2025-07-22 14:06:08,Completed,"62608 Beck Forks, Sandovalfurt, CA 41635",In-Store
TXN_00000255,CUST_000371,PROD_000442,5,226.7,1133.52,23.13,90.68,9.29,PayPal,2025-07-22 14:08:11,Refunded,"623 Cook Islands Suite 614, Johnsonhaven, WI 53675",In-Store
TXN_00000256,CUST_000480,PROD_000108,2,355.14,710.28,37.38,56.82,14.52,Credit Card,2025-07-22 14:08:08,Pending,"2944 Miranda Loop Apt. 982, Harrisport, AS 71072",In-Store
TXN_00000257,CUST_000850,PROD_000199,2,58.62,117.23,13.03,9.38,7.56,PayPal,2025-07-22 14:07:20,Refunded,"USS Pruitt, FPO AP 07683",Mobile App
TXN_00000258,CUST_000629,PROD_000102,1,332.54,332.54,6.79,26.6,4.76,Bank Transfer,2025-07-22 14:07:55,Pending,"0458 Daniel Club Suite 147, Lake Samanthaville, WV 20474",In-Store
TXN_00000259,CUST_000399,PROD_000372,1,397.6,397.6,8.11,31.81,4.7,Debit Card,2025-07-22 14:10:05,Refunded,"02389 Krueger Flats Apt. 600, Jenniferstad, MA 00859",In-Store
TXN_00000260,CUST_000435,PROD_000333,3,83.74,251.24,27.92,20.1,13.89,PayPal,2025-07-22 14:09:34,Cancelled,"92596 Fischer Canyon, Joeside, LA 72161",In-Store
TXN_00000261,CUST_000415,PROD_000312,5,191.84,959.22,106.58,76.74,4.7,Debit Card,2025-07-22 14:06:43,Cancelled,"89813 Matthew Plain, West Joseside, DC 23872",Phone
TXN_00000262,CUST_000839,PROD_000265,2,410.16,820.32,43.18,65.63,8.34,Bank Transfer,2025-07-22 14:09:41,Completed,"03452 Bruce Mews Apt. 693, East Davidfurt, TN 34014",Mobile App
TXN_00000263,CUST_000920,PROD_000386,2,361.74,723.48,38.08,57.88,0.82,Debit Card,2025-07-22 14:05:04,Completed,"15758 Harvey Port, Port Traceymouth, IA 87228",Phone
TXN_00000264,CUST_000668,PROD_000122,3,79.11,237.33,26.37,18.99,2.45,Bank Transfer,2025-07-22 14:04:23,Refunded,"56685 Gloria Village, Jamesville, KY 68009",Website
TXN_00000265,CUST_000656,PROD_000233,4,121.81,487.22,54.14,38.98,0.61,PayPal,2025-07-22 14:08:53,Refunded,"41724 Jennifer Junctions, Port Raymond, CT 43443",Phone
TXN_00000266,CUST_000620,PROD_000316,4,375.19,1500.77,166.75,120.06,1.69,Debit Card,2025-07-22 14:09:14,Completed,"5575 Vickie Extensions Suite 764, North Brianhaven, NV 44748",In-Store
TXN_00000267,CUST_000857,PROD_000190,1,144.98,144.98,16.11,11.6,3.06,PayPal,2025-07-22 14:06:49,Pending,"31252 White Flats Suite 256, North Abigailhaven, MP 81674",Mobile App
